# Energy-EF (eV)   pdos_atom0_s.dat
-2.027400040302726936e+01 1.348495033183815561e-13
-2.025655966579307687e+01 3.216657544919855372e-13
-2.023911892855888439e+01 7.558420553258750858e-13
-2.022167819132469191e+01 1.749570579217389153e-12
-2.020423745409049943e+01 3.989419737058416849e-12
-2.018679671685630694e+01 8.961273854512778388e-12
-2.016935597962211446e+01 1.982967890553419670e-11
-2.015191524238792198e+01 4.322668918582109416e-11
-2.013447450515372950e+01 9.282893611524486825e-11
-2.011703376791954057e+01 1.963880061870552171e-10
-2.009959303068534808e+01 4.093098297991421152e-10
-2.008215229345115560e+01 8.404286310434386703e-10
-2.006471155621696312e+01 1.700071550940331249e-09
-2.004727081898277063e+01 3.388113547258097783e-09
-2.002983008174857815e+01 6.652429813487877501e-09
-2.001238934451438567e+01 1.286891577999497496e-08
-1.999494860728019319e+01 2.452738399883562601e-08
-1.997750787004600070e+01 4.605926906522706127e-08
-1.996006713281180822e+01 8.522146429774820926e-08
-1.994262639557761574e+01 1.553665099633460920e-07
-1.992518565834342326e+01 2.790958711341585394e-07
-1.990774492110923077e+01 4.940250402009048243e-07
-1.989030418387503829e+01 8.617016879150048252e-07
-1.987286344664084581e+01 1.481123340946034221e-06
-1.985542270940665333e+01 2.508804054466101168e-06
-1.983798197217246084e+01 4.187931525122802063e-06
-1.982054123493826836e+01 6.889806446361613152e-06
-1.980310049770407588e+01 1.117140300707223486e-05
-1.978565976046988695e+01 1.785343180456063395e-05
-1.976821902323569446e+01 2.812357660867570807e-05
-1.975077828600150198e+01 4.366942043095425001e-05
-1.973333754876730950e+01 6.684474262297224341e-05
-1.971589681153311702e+01 1.008711095511895212e-04
-1.969845607429892453e+01 1.500737696223903650e-04
-1.968101533706473205e+01 2.201466442948988211e-04
-1.966357459983053957e+01 3.184356613721409687e-04
-1.964613386259634709e+01 4.542229898453219216e-04
-1.962869312536215460e+01 6.389873534779600501e-04
-1.961125238812796212e+01 8.866082661050008742e-04
-1.959381165089376964e+01 1.213475776504246420e-03
-1.957637091365957716e+01 1.638463389450511279e-03
-1.955893017642538467e+01 2.182721590601063594e-03
-1.954148943919119219e+01 2.869254096531147127e-03
-1.952404870195699971e+01 3.722249493619890579e-03
-1.950660796472280722e+01 4.766157653862546605e-03
-1.948916722748861829e+01 6.024522755573823163e-03
-1.947172649025442581e+01 7.518611489737491577e-03
-1.945428575302023333e+01 9.265903748636093035e-03
-1.943684501578604085e+01 1.127854061949045208e-02
-1.941940427855184836e+01 1.356184719116303519e-02
-1.940196354131765588e+01 1.611306181985529620e-02
-1.938452280408346340e+01 1.892040585461380112e-02
-1.936708206684927092e+01 2.196261616767017713e-02
-1.934964132961507843e+01 2.520903640952565708e-02
-1.933220059238088595e+01 2.862032272999902316e-02
-1.931475985514669347e+01 3.214976865253266897e-02
-1.929731911791250099e+01 3.574519644054634238e-02
-1.927987838067830850e+01 3.935130452933260220e-02
-1.926243764344411602e+01 4.291230897710588549e-02
-1.924499690620992354e+01 4.637467790557581876e-02
-1.922755616897573105e+01 4.968973715953454995e-02
-1.921011543174153857e+01 5.281592685611704446e-02
-1.919267469450734609e+01 5.572051373966777077e-02
-1.917523395727315361e+01 5.838061217918411039e-02
-1.915779322003896468e+01 6.078343322761216999e-02
-1.914035248280477219e+01 6.292575972363589898e-02
-1.912291174557057971e+01 6.481272720431012491e-02
-1.910547100833638723e+01 6.645606554179867009e-02
-1.908803027110219475e+01 6.787201496490594121e-02
-1.907058953386800226e+01 6.907916420234085086e-02
-1.905314879663380978e+01 7.009646240402686579e-02
-1.903570805939961730e+01 7.094162858797796456e-02
-1.901826732216542482e+01 7.163012530177761961e-02
-1.900082658493123233e+01 7.217478390155905588e-02
-1.898338584769703985e+01 7.258607770602416853e-02
